"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 vehicles available","Margin of Error!!Total:!!3 vehicles available","Estimate!!Total:!!4 or more vehicles available","Margin of Error!!Total:!!4 or more vehicles available","Estimate!!Total:!!1-person household:","Margin of Error!!Total:!!1-person household:","Estimate!!Total:!!1-person household:!!No vehicle available","Margin of Error!!Total:!!1-person household:!!No vehicle available","Estimate!!Total:!!1-person household:!!1 vehicle available","Margin of Error!!Total:!!1-person household:!!1 vehicle available","Estimate!!Total:!!1-person household:!!2 vehicles available","Margin of Error!!Total:!!1-person household:!!2 vehicles available","Estimate!!Total:!!1-person household:!!3 vehicles available","Margin of Error!!Total:!!1-person household:!!3 vehicles available","Estimate!!Total:!!1-person household:!!4 or more vehicles available","Margin of Error!!Total:!!1-person household:!!4 or more vehicles available","Estimate!!Total:!!2-person household:","Margin of Error!!Total:!!2-person household:","Estimate!!Total:!!2-person household:!!No vehicle available","Margin of Error!!Total:!!2-person household:!!No vehicle available","Estimate!!Total:!!2-person household:!!1 vehicle available","Margin of Error!!Total:!!2-person household:!!1 vehicle available","Estimate!!Total:!!2-person household:!!2 vehicles available","Margin of Error!!Total:!!2-person household:!!2 vehicles available","Estimate!!Total:!!2-person household:!!3 vehicles available","Margin of Error!!Total:!!2-person household:!!3 vehicles available","Estimate!!Total:!!2-person household:!!4 or more vehicles available","Margin of Error!!Total:!!2-person household:!!4 or more vehicles available","Estimate!!Total:!!3-person household:","Margin of Error!!Total:!!3-person household:","Estimate!!Total:!!3-person household:!!No vehicle available","Margin of Error!!Total:!!3-person household:!!No vehicle available","Estimate!!Total:!!3-person household:!!1 vehicle available","Margin of Error!!Total:!!3-person household:!!1 vehicle available","Estimate!!Total:!!3-person household:!!2 vehicles available","Margin of Error!!Total:!!3-person household:!!2 vehicles available","Estimate!!Total:!!3-person household:!!3 vehicles available","Margin of Error!!Total:!!3-person household:!!3 vehicles available","Estimate!!Total:!!3-person household:!!4 or more vehicles available","Margin of Error!!Total:!!3-person household:!!4 or more vehicles available","Estimate!!Total:!!4-or-more-person household:","Margin of Error!!Total:!!4-or-more-person household:","Estimate!!Total:!!4-or-more-person household:!!No vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!No vehicle available","Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!1 vehicle available","Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!2 vehicles available","Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!3 vehicles available","Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!4 or more vehicles available"
"0500000US13059","Clarke County, Georgia","52124","1282","4812","1761","19374","2267","17388","2034","7951","1606","2599","875","16664","1895","2172","890","12654","1521","1398","650","207","214","233","282","21636","2378","1944","1337","4476","1466","11114","1696","3324","1235","778","464","6708","1834","494","608","846","615","2422","937","2789","944","157","179","7116","1449","202","246","1398","866","2454","946","1631","684","1431","521"
"0500000US13063","Clayton County, Georgia","97030","1802","9415","2217","37086","2898","30834","2624","13954","2312","5741","1427","27174","3242","4348","1682","15976","2610","6017","1382","833","642","0","234","27698","2695","2757","1213","8746","1898","11159","1862","3891","1138","1145","582","14816","2287","881","566","5397","1760","4766","1546","2611","936","1161","601","27342","2997","1429","784","6967","1847","8892","2180","6619","1866","3435","1250"
"0500000US13067","Cobb County, Georgia","286952","3167","9431","2303","91137","5382","120171","5302","47310","4109","18903","2423","76744","4492","5307","1667","58141","4322","10425","1964","1782","965","1089","775","95336","4563","2196","964","17145","2447","59842","4166","13391","1908","2762","893","48467","3852","1083","754","7200","1802","22171","2716","15401","2378","2612","772","66405","4307","845","432","8651","1811","27733","3402","16736","2519","12440","1845"
"0500000US13073","Columbia County, Georgia","46890","2705","1090","607","11146","1965","20363","2363","7992","1553","6299","1630","11167","2073","378","378","7809","1713","2480","1022","323","282","177","220","14709","1919","371","305","1727","757","8616","1510","2556","970","1439","614","9857","1791","197","328","1294","687","4302","1284","3192","979","872","618","11157","1841","144","170","316","285","4965","1365","1921","855","3811","1243"
"0500000US13077","Coweta County, Georgia","53640","1356","2223","917","15520","1906","20910","1891","10140","1850","4847","1208","13848","1857","2099","889","9030","1535","2365","1066","301","274","53","86","18562","1520","124","146","3131","908","11006","1470","3327","861","974","424","8687","1649","0","234","1967","1128","2634","885","2910","1118","1176","519","12543","1664","0","234","1392","907","4905","1022","3602","1140","2644","980"
"0500000US13089","DeKalb County, Georgia","289829","3342","25074","2732","120685","5524","101061","5385","32402","3149","10607","1911","112140","5154","16670","2286","78729","4855","14382","2286","1984","912","375","384","82064","4350","4423","1280","20919","2506","44648","2786","9947","1662","2127","781","42995","3794","2052","896","11175","1918","17348","2774","10182","1870","2238","841","52630","4477","1929","843","9862","2237","24683","2842","10289","2151","5867","1353"
"0500000US13095","Dougherty County, Georgia","32630","1314","4528","1130","14417","1784","8977","1406","3542","909","1166","450","13614","1551","3100","897","8677","1546","1530","740","191","161","116","190","9229","1384","404","298","2717","946","4194","1042","1262","449","652","366","4772","1369","311","350","1921","943","975","537","1268","787","297","241","5015","1155","713","533","1102","571","2278","731","821","509","101","123"
"0500000US13097","Douglas County, Georgia","48899","1680","1756","815","13783","2389","17471","2130","10158","1941","5731","1429","12757","2323","1460","775","8102","1888","2177","1142","429","403","589","465","16542","2123","193","202","2876","1036","9356","1642","3216","1118","901","545","8813","1966","41","73","1595","896","2718","975","3265","1482","1194","950","10787","1666","62","107","1210","638","3220","972","3248","1117","3047","1057"
"0500000US13113","Fayette County, Georgia","41253","1092","1582","591","9578","1211","16747","1755","8163","1298","5183","1248","7023","1247","610","370","4716","1081","1564","792","133","147","0","234","14218","1362","72","125","2289","676","6637","1067","3186","827","2034","810","7808","1563","633","534","1262","656","3089","1065","1886","819","938","391","12204","1663","267","341","1311","787","5457","1077","2958","935","2211","853"
"0500000US13115","Floyd County, Georgia","35443","1365","2042","797","11610","1604","12332","1591","6769","1451","2690","905","10306","1641","1451","710","7083","1338","1475","766","235","221","62","102","12400","1455","229","185","2919","757","5656","1230","2832","929","764","448","4874","1144","321","338","703","528","1691","666","1496","575","663","339","7863","1522","41","71","905","701","3510","947","2206","854","1201","672"
"0500000US13117","Forsyth County, Georgia","81765","1731","1437","657","16262","1774","39266","2449","17602","1804","7198","1181","12730","1537","1008","581","8914","1279","2404","857","320","251","84","103","24695","1973","159","163","3505","991","15075","1689","4515","923","1441","584","16881","1960","98","123","1905","855","7366","1326","5460","1142","2052","670","27459","1946","172","165","1938","782","14421","1803","7307","1195","3621","882"
"0500000US13121","Fulton County, Georgia","439578","4514","46584","3864","176562","7289","154283","6972","44303","3699","17846","2773","163726","7537","29282","3639","115336","6938","15978","3029","2553","1096","577","409","142660","6341","8711","2156","33971","3597","81282","4917","14296","1995","4400","1442","59600","5131","3920","1345","16235","2668","23440","2921","13236","2552","2769","1289","73592","4978","4671","1439","11020","1915","33583","3617","14218","2591","10100","2029"
"0500000US13127","Glynn County, Georgia","34614","1867","3073","1324","12846","1886","12399","1598","4394","1272","1902","835","10379","1850","2447","1276","7004","1446","928","500","0","234","0","234","12790","2049","142","198","3521","1227","6773","1222","1818","953","536","416","5548","1562","184","286","752","528","2673","1050","1393","747","546","423","5897","1457","300","337","1569","790","2025","916","1183","553","820","520"
"0500000US13135","Gwinnett County, Georgia","301471","3216","8672","1727","85638","5926","130983","5859","53588","4120","22590","2543","56744","4764","4050","1269","43062","4508","8048","1879","1108","585","476","374","92137","5780","1753","712","21836","3256","53388","4027","12381","1928","2779","1018","60559","5612","1656","894","13175","2841","25489","3438","17062","2893","3177","885","92031","4963","1213","779","7565","2061","44058","3831","23037","3395","16158","2257"
"0500000US13139","Hall County, Georgia","65625","2079","3214","1121","16624","1708","26464","2173","11953","1678","7370","1311","14187","1597","1417","827","9255","1351","2970","886","445","293","100","118","21859","1908","540","409","3773","947","12352","1737","3455","760","1739","553","10756","1480","200","252","1657","778","3755","1021","3544","811","1600","557","18823","1794","1057","649","1939","824","7387","1487","4509","1077","3931","1061"
"0500000US13151","Henry County, Georgia","79550","1820","2435","871","25739","3072","26770","2759","16415","3005","8191","1778","16436","2372","1826","795","10983","2009","2635","1029","653","441","339","342","24589","2767","351","327","8359","1882","10910","1771","4772","1620","197","189","14142","2374","193","244","2005","936","5633","1620","4816","1450","1495","921","24383","3063","65","122","4392","1490","7592","1974","6174","1771","6160","1480"
"0500000US13153","Houston County, Georgia","58417","1868","2752","956","18810","2532","23304","2171","9405","1375","4146","1244","15505","2598","1796","827","10361","2296","2533","872","729","479","86","102","19970","2608","115","147","5365","1534","11185","1907","2962","953","343","264","9943","1752","411","359","2096","955","3153","1256","3221","1031","1062","611","12999","2065","430","398","988","650","6433","1558","2493","983","2655","1066"
"0500000US13157","Jackson County, Georgia","25180","831","1374","757","5483","1084","9977","1465","5602","1323","2744","768","4454","923","580","547","2461","778","1207","653","186","181","20","33","10190","1352","272","241","1785","815","4380","1036","2396","962","1357","707","3346","1077","0","234","897","577","978","635","1293","676","178","175","7190","1456","522","498","340","267","3412","1038","1727","610","1189","554"
"0500000US13185","Lowndes County, Georgia","42639","1440","3483","1016","14363","2227","17750","2067","4985","997","2058","761","12851","2125","1739","736","8560","2069","2264","1074","202","237","86","152","15109","1745","963","741","2624","1162","8823","1619","2232","775","467","334","6430","1633","477","421","1535","708","2657","948","990","513","771","436","8249","1580","304","282","1644","711","4006","1281","1561","658","734","589"
"0500000US13215","Muscogee County, Georgia","73134","1814","6934","1582","27357","2502","23475","1875","11095","1836","4273","1031","24764","2107","3767","975","15609","1986","3487","930","1064","679","837","709","23268","2272","1974","815","7509","1662","10261","1325","2884","749","640","334","10776","1719","648","432","2043","747","4551","1099","2685","945","849","451","14326","1977","545","456","2196","722","5176","1101","4462","1541","1947","724"
"0500000US13217","Newton County, Georgia","37867","1008","2076","748","9893","2186","14880","2362","7000","1923","4018","1068","8033","1705","1161","567","4574","1327","1459","795","839","514","0","234","12046","2120","483","445","3281","1788","5670","1282","1679","833","933","574","5198","1391","386","409","844","733","1679","788","1635","782","654","456","12590","2362","46","85","1194","721","6072","2231","2847","1349","2431","962"
"0500000US13223","Paulding County, Georgia","56476","1811","2496","1469","9845","1758","24318","2781","12642","2349","7175","1682","10205","1962","1867","1342","4915","1370","2598","1193","715","729","110","194","15845","2372","112","144","3503","1304","8560","1932","2852","1324","818","485","10734","1827","0","234","597","572","5384","1657","3149","1147","1604","837","19692","2266","517","636","830","418","7776","2142","5926","1608","4643","1312"
"0500000US13245","Richmond County, Georgia","68361","3137","6407","1317","28423","2722","20584","2355","8255","1841","4692","1381","23530","2812","3347","789","16064","2162","3567","1185","522","455","30","58","21966","2160","1769","929","6687","1592","8048","1324","3901","1297","1561","582","10485","2038","680","434","3114","1007","4171","1250","1847","961","673","450","12380","2051","611","458","2558","1137","4798","1067","1985","756","2428","1175"
"0500000US13247","Rockdale County, Georgia","32792","684","1813","1009","10370","1932","12306","1832","4662","1114","3641","1106","7949","1898","753","558","4529","1526","1895","803","643","534","129","166","10537","1324","735","705","2799","948","4570","958","1576","604","857","576","4182","1113","186","310","1016","674","709","350","1379","699","892","461","10124","1836","139","152","2026","991","5132","1340","1064","589","1763","823"
"0500000US13255","Spalding County, Georgia","25339","994","1614","746","8129","1813","9196","1433","3937","1068","2463","993","7410","1780","1415","734","3901","1286","1520","789","574","503","0","234","7884","1279","66","120","1791","860","4920","1138","793","405","314","271","5307","1380","34","59","1990","1015","1063","563","1233","651","987","795","4738","1308","99","148","447","448","1693","746","1337","695","1162","603"
"0500000US13285","Troup County, Georgia","24436","1100","3147","1088","7853","1435","8775","1223","2888","827","1773","606","8057","1456","1717","891","4783","1303","1436","768","74","97","47","80","7752","1155","619","413","1431","849","4246","1002","1106","541","350","271","3468","1018","259","328","1007","517","1056","674","780","447","366","303","5159","1099","552","354","632","416","2037","979","928","485","1010","442"
"0500000US13295","Walker County, Georgia","26760","1208","2139","1009","7604","1585","8504","1649","6048","1151","2465","851","7744","1483","1654","863","4661","1230","925","512","504","417","0","234","10153","1167","155","191","1276","734","5084","1082","2739","713","899","512","4150","1161","0","234","994","691","968","535","1339","624","849","676","4713","1159","330","447","673","512","1527","736","1466","608","717","334"
"0500000US13297","Walton County, Georgia","33350","1012","1633","742","6584","1367","12990","1732","8191","1474","3952","1020","6069","1291","1358","691","3677","1002","500","256","332","228","202","209","13315","1459","0","234","2138","939","7066","1244","3217","1061","894","414","4928","1042","103","170","91","109","1864","873","2321","789","549","326","9038","1315","172","180","678","492","3560","1004","2321","809","2307","785"
"0500000US13313","Whitfield County, Georgia","34518","1533","1472","657","9344","1584","13038","1632","6937","1587","3727","1210","7882","1250","900","493","5145","1058","1327","563","453","404","57","98","10536","1289","326","296","2108","757","5815","1149","2047","686","240","178","6231","1432","0","234","1143","871","1846","704","1887","702","1355","708","9869","1299","246","378","948","591","4050","1183","2550","1066","2075","967"
"0500000US15001","Hawaii County, Hawaii","71193","2209","2825","884","23364","2522","24479","2582","12315","1628","8210","1568","19264","2186","2152","741","12158","1788","4412","1311","432","347","110","119","23927","2501","523","412","6271","1123","12055","1964","3857","937","1221","573","9930","1716","39","63","1951","729","2946","914","3076","1038","1918","865","18072","2105","111","130","2984","1104","5066","1432","4950","1209","4961","1083"
"0500000US15003","Honolulu County, Hawaii","316456","3394","30210","2550","107535","4990","110650","4356","41657","2848","26404","2357","79816","3783","19003","1886","50678","3152","8360","1584","1046","523","729","464","100684","4671","6732","1445","34157","3167","49165","3138","8592","1381","2038","787","53742","3149","2192","704","11138","1635","21784","2107","14332","1685","4296","1100","82214","3658","2283","929","11562","1692","31341","2712","17687","2016","19341","1752"
"0500000US15007","Kauai County, Hawaii","22898","1313","657","358","5247","1037","9993","1387","4481","875","2520","677","4699","1021","461","317","3203","867","901","445","123","150","11","22","8572","1098","196","181","1435","513","5057","912","1421","561","463","294","3177","697","0","195","120","117","1590","608","1158","420","309","207","6450","1175","0","195","489","298","2445","849","1779","631","1737","540"
"0500000US15009","Maui County, Hawaii","54744","2300","2186","759","16590","2051","21785","2045","8609","1616","5574","1066","13512","2001","1857","721","8136","1797","3316","927","192","145","11","20","20614","1881","224","174","5887","1238","11110","1598","2995","1056","398","247","8496","1706","92","143","1177","586","3377","1018","2938","898","912","439","12122","1766","13","23","1390","562","3982","1119","2484","832","4253","1092"
