Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
5/1/2021,18049,17,Fulton ,IN,22.5,4502,4502,26.6,4500,29.4,2446,61.5,98.5,5583,28,5583,33,5537,36.2,2626,66,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,54081,17,Raleigh ,WV,15,11010,11004,17.4,10942,18.8,4907,31.6,53.5,12370,16.9,12361,19.5,12269,21.1,5376,34.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,72054,17,Florida Municipio,PR,29.8,3371,3371,33.4,3369,36.3,1464,76.1,96,4853,42.9,4852,48.1,4802,51.7,1686,87.6,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
5/1/2021,UNK,17,Unknown ,WA,0,107766,107763,0,107238,0,31343,0,95.7,165423,0,165402,0,163281,0,41237,0,,,,,
5/1/2021,18119,17,Owen ,IN,22.3,4639,4639,25.6,4633,28.1,2458,59.3,98.5,5974,28.7,5974,33,5938,36,2630,63.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,13315,17,Wilcox ,GA,3.5,306,306,4,306,4.4,169,10.8,48.6,413,4.8,413,5.5,413,5.9,179,11.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,39161,17,Van Wert ,OH,15.1,4269,4269,17.8,4235,19.5,1505,27.4,97.5,4898,17.3,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,5093,17,Mississippi ,AR,19.1,7782,7782,23.1,7762,25.8,3213,52.5,89,9981,24.6,9981,29.6,9928,33,3804,62.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,48311,17,McMullen ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,21037,17,Campbell ,KY,34.1,31940,31939,39.6,31814,42.9,10739,71.3,93.4,42097,45,42095,52.2,41649,56.2,12116,80.4,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,56015,17,Goshen ,WY,24.1,3183,3183,27.6,3180,29.9,1711,58,96.8,3656,27.7,3656,31.8,3652,34.4,1826,61.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,54067,17,Nicholas ,WV,23.9,5852,5850,27.6,5792,29.8,2739,48.8,53.5,6791,27.7,6787,32,6704,34.5,3075,54.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,19081,17,Hancock ,IA,31.8,3385,3385,36.9,3378,40.7,1681,69.5,97.4,3940,37.1,3940,42.9,3931,47.4,1791,74,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,18161,17,Union ,IN,28.4,2002,2002,32.6,1989,35.6,1009,72.6,98.5,2274,32.2,2274,37.1,2251,40.3,1057,76,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
5/1/2021,31053,17,Dodge ,NE,26.4,9669,9669,31.5,9655,34.8,4252,59.9,86.6,10610,29,,0,,0,,0,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,UNK,17,Unknown ,MN,0,92195,92185,0,91479,0,28372,0,95.4,123758,0,123725,0,121920,0,30805,0,,,,,
5/1/2021,54085,17,Ritchie ,WV,15,1430,1430,17.1,1428,18.6,786,35.8,53.5,1620,17,1620,19.3,1602,20.9,846,38.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,17115,17,Macon ,IL,27.6,28731,28730,32.4,28668,35.4,13058,61.6,97.5,38257,36.8,38248,43.2,37956,46.9,16311,77,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,51135,17,Nottoway ,VA,10.1,1537,1537,11.5,1534,12.5,811,27.5,50,1968,12.9,1968,14.8,1954,15.9,920,31.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,37131,17,Northampton ,NC,29.4,5735,5735,33,5733,35.5,3202,60.9,96.4,7070,36.3,7067,40.7,7054,43.7,3655,69.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,13209,17,Montgomery ,GA,9.4,861,861,10.8,860,11.7,432,26.9,48.6,1018,11.1,1018,12.8,1016,13.8,470,29.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,31167,17,Stanton ,NE,15.5,919,919,18.4,915,20.4,453,40.8,86.6,934,15.8,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,72141,17,Utuado Municipio,PR,21.1,5774,5774,23.6,5772,25.7,2568,55.1,96,8038,29.3,8037,32.9,7956,35.4,2924,62.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,51145,17,Powhatan ,VA,1.4,426,426,1.6,426,1.8,234,4.2,50,500,1.7,500,1.9,500,2.1,263,4.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,13235,17,Pulaski ,GA,3.4,384,384,3.9,384,4.2,156,6.1,48.6,570,5.1,570,5.8,566,6.2,194,7.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,26121,17,Muskegon ,MI,31.2,54103,54103,36.7,53887,40.3,22662,74.2,94.8,68460,39.4,68459,46.4,67574,50.5,24614,80.5,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,35033,17,Mora ,NM,29.2,1321,1321,32.9,1315,35.2,600,45.9,76.1,,0,,0,,0,,0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
5/1/2021,37027,17,Caldwell ,NC,27.3,22405,22402,31.2,22313,33.9,10919,65.1,96.4,26374,32.1,26367,36.7,26144,39.7,11699,69.8,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,46137,17,Ziebach ,SD,15.9,437,437,18.7,424,21.2,108,40.9,80.4,485,17.6,485,20.8,465,23.3,108,40.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,13259,17,Stewart ,GA,8.8,585,585,9.5,583,9.9,315,31.6,48.6,780,11.8,780,12.7,777,13.2,372,37.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,51075,17,Goochland ,VA,25.1,5960,5960,28,5933,30.2,2686,49.4,50,7770,32.7,7767,36.5,7641,38.8,2876,52.9,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,5129,17,Searcy ,AR,21.2,1670,1670,24.2,1669,26.3,1021,49.9,89,2013,25.5,2013,29.2,2008,31.7,1132,55.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,5085,17,Lonoke ,AR,21.9,16054,16053,26.2,15972,29.2,6235,61.6,89,21293,29,21290,34.8,21025,38.4,7318,72.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,25027,17,Worcester ,MA,30.5,253267,253265,35.2,251403,38.3,93666,69.9,87.9,390325,47,390320,54.2,382830,58.2,110616,82.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,28009,17,Benton ,MS,22,1821,1821,25.6,1819,28,878,56.1,98.6,2202,26.7,2202,30.9,2199,33.8,966,61.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,19185,17,Wayne ,IA,27.1,1748,1748,32.5,1747,36.1,890,61.3,97.4,2063,32,2063,38.3,2063,42.7,1017,70.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,54041,17,Lewis ,WV,22.2,3525,3524,25.7,3502,27.9,1584,47.1,53.5,3936,24.7,3936,28.7,3895,31,1664,49.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,28001,17,Adams ,MS,26.1,8026,8026,30.1,8020,32.6,3671,61.1,98.6,9946,32.4,9945,37.3,9923,40.4,4334,72.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,42121,17,Venango ,PA,25.8,13091,13091,29.4,13054,31.8,6491,55.5,92.4,14250,28.1,,0,,0,,0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,29087,17,Holt ,MO,27.1,1193,1193,31.1,1192,33.9,631,54.7,90.7,1383,31.4,1383,36.1,1381,39.3,700,60.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,34005,17,Burlington ,NJ,38.4,170870,170869,44.1,169818,48.1,55797,72.1,90.8,228063,51.2,228052,58.9,225223,63.8,64677,83.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,27049,17,Goodhue ,MN,39.1,18129,18129,45.6,18049,50,7706,82.5,95.4,22641,48.9,22639,57,22306,61.8,8290,88.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
5/1/2021,23003,17,Aroostook ,ME,40.1,26902,26900,45.5,26840,49,12678,75.8,95.5,31509,47,31504,53.3,31176,56.9,13053,78.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,8075,17,Logan ,CO,12.7,2855,2855,14.5,2849,15.5,1105,27.2,66.3,,0,,0,,0,,0,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
5/1/2021,29229,17,Wright ,MO,17.1,3125,3125,20.5,3124,23,1837,51.2,90.7,3987,21.8,3987,26.1,3981,29.3,2165,60.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,19175,17,Union ,IA,30.6,3744,3744,35.5,3743,39.3,1831,71.2,97.4,4628,37.8,4628,43.9,4616,48.5,2023,78.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,41019,17,Douglas ,OR,27.5,30508,30508,31.5,30441,34,17668,60.5,97.4,39353,35.5,39353,40.6,39080,43.6,20150,69,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,13127,17,Glynn ,GA,30.2,25770,25768,35.1,25593,38.2,12519,69.6,48.6,30389,35.6,30374,41.3,30077,44.8,13854,77,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,22055,17,Lafayette Parish,LA,24,58732,58732,28.6,58378,31.3,22576,67.1,95.2,70392,28.8,70388,34.3,69729,37.4,24360,72.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,5067,17,Jackson ,AR,21.1,3523,3523,24.3,3506,26.2,1690,55.3,89,4392,26.3,4391,30.3,4359,32.6,1954,64,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,22017,17,Caddo Parish,LA,25.2,60578,60574,29.9,60324,32.8,26985,63.4,95.2,72537,30.2,72530,35.9,72013,39.2,29959,70.3,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,18027,17,Daviess ,IN,18.9,6318,6318,23.6,6297,26.8,3082,59.9,98.5,7370,22.1,7370,27.5,7315,31.1,3220,62.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,53045,17,Mason ,WA,29.9,19956,19956,34.3,19920,37.1,10959,70.5,95.7,25870,38.7,25870,44.5,25689,47.8,11851,76.2,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,45025,17,Chesterfield ,SC,20.2,9222,9222,23.5,9193,25.8,4397,50.6,93.3,11380,24.9,11380,29.1,11311,31.7,5097,58.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,22075,17,Plaquemines Parish,LA,31,7193,7193,37.3,7154,41.5,2312,71.1,95.2,8337,35.9,8337,43.3,8267,48,2491,76.6,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,37009,17,Ashe ,NC,30.7,8343,8343,34.5,8324,37,3914,54,96.4,10598,39,10596,43.8,10528,46.8,4780,65.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,51133,17,Northumberland ,VA,16.9,2045,2045,18.6,2043,19.8,1355,29.8,50,2518,20.8,2518,23,2507,24.2,1483,32.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,17201,17,Winnebago ,IL,29.7,83852,83852,35,83612,38.6,33453,65.8,97.5,115674,40.9,115670,48.3,114029,52.6,41834,82.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,51167,17,Russell ,VA,21.1,5617,5617,24,5581,25.8,2378,39.7,50,7021,26.4,7020,30,6961,32.2,2828,47.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,39073,17,Hocking ,OH,28.3,8012,8012,33,7998,36.2,3606,65.5,97.5,8975,31.8,8975,36.9,8881,40.1,3793,68.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,40087,17,McClain ,OK,28.9,11709,11709,34.4,11616,38.5,4394,69,93.1,14278,35.3,14278,42,14122,46.8,4868,76.5,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,47101,17,Lewis ,TN,18.7,2299,2299,21.8,2293,23.9,1249,47.8,98.1,2823,23,2822,26.8,2815,29.4,1417,54.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,17057,17,Fulton ,IL,32.1,11038,11038,36.7,10990,39.7,5038,69.2,97.5,14128,41.1,14127,46.9,13975,50.5,5952,81.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,26005,17,Allegan ,MI,28.6,33812,33812,33.9,33574,37.3,13256,66,94.8,42684,36.1,42683,42.7,42043,46.7,14824,73.8,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,37091,17,Hertford ,NC,17.1,4042,4040,19.3,4036,20.9,1806,37.3,96.4,6547,27.7,6544,31.3,6519,33.8,2929,60.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,10001,17,Kent ,DE,25.6,46253,46253,30.1,46123,33.1,20009,63.3,96.2,63444,35.1,63439,41.3,62585,44.8,23477,74.2,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,16061,17,Lewis ,ID,27.7,1064,1064,32,1064,35.4,649,62.9,98,1247,32.5,1247,37.5,1246,41.4,705,68.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,55005,17,Barron ,WI,32.6,14747,14747,37.8,14666,41.3,7392,72.4,97.2,17578,38.9,17576,45.1,17405,49,7951,77.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,72013,17,Arecibo Municipio,PR,28.4,23286,23285,31.9,23263,34.6,8350,59.9,96,32542,39.7,32529,44.5,32113,47.7,10023,71.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,51035,17,Carroll ,VA,5.2,1555,1555,5.9,1553,6.3,863,11.4,50,2146,7.2,2146,8.1,2119,8.7,1044,13.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
5/1/2021,42049,17,Erie ,PA,33.8,91199,91198,39.2,90839,42.7,34662,69,92.4,109101,40.4,109094,46.9,107914,50.7,35834,71.3,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,48467,17,Van Zandt ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/1/2021,1013,17,Butler ,AL,20,3886,3886,23.3,3877,25.6,1934,47.8,92.1,5443,28,5443,32.6,5420,35.7,2531,62.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,32021,17,Mineral ,NV,31.1,1401,1401,36,1400,38.7,699,61,95.8,1565,34.7,1565,40.2,1562,43.1,747,65.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,20105,17,Lincoln ,KS,27.5,815,815,31.8,814,35.1,468,62.2,93.1,978,33,978,38.1,977,42.1,509,67.6,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,13099,17,Early ,GA,4.6,471,471,5.5,469,6.1,206,10.5,48.6,558,5.5,558,6.5,553,7.2,217,11,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,55041,17,Forest ,WI,38.9,3501,3501,44.7,3469,48,1662,80,97.2,3943,43.8,3943,50.4,3900,53.9,1750,84.2,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,18093,17,Lawrence ,IN,26.4,11967,11967,30.4,11937,33.4,6034,64.6,98.5,14854,32.7,14854,37.8,14760,41.4,6654,71.2,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,42119,17,Union ,PA,30.8,13839,13837,34.7,13800,37.3,5302,63.6,92.4,18474,41.1,18473,46.3,18278,49.4,6513,78.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,39085,17,Lake ,OH,36.2,83367,83366,41.3,82798,44.8,34724,73.3,97.5,103986,45.2,103985,51.5,102494,55.5,37895,80,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,22087,17,St. Bernard Parish,LA,22.7,10726,10726,27.6,10647,30.6,3603,63.6,95.2,13038,27.6,13038,33.6,12899,37.1,3870,68.3,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,29009,17,Barry ,MO,23,8245,8245,27,8232,29.8,4285,57,90.7,10427,29.1,10426,34.2,10378,37.5,4922,65.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,48307,17,McCulloch ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/1/2021,13183,17,Long ,GA,1.3,252,252,1.6,252,1.8,113,5.7,48.6,393,2,393,2.5,391,2.7,120,6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,46075,17,Jones ,SD,33.6,303,303,39.6,302,42.7,168,78.1,80.4,312,34.6,,0,,0,,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,29185,17,St. Clair ,MO,18.6,1750,1750,21.3,1749,23.2,1080,41.7,90.7,2175,23.1,2175,26.4,2171,28.8,1223,47.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,39015,17,Brown ,OH,20.7,8984,8984,24.2,8946,26.7,4622,58,97.5,10806,24.9,10806,29.2,10734,32,5068,63.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,55053,17,Jackson ,WI,31,6403,6402,36.2,6380,39.5,2779,69.9,97.2,7500,36.3,7499,42.4,7408,45.9,2947,74.1,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,53039,17,Klickitat ,WA,28.5,6382,6382,32.5,6358,35,3563,64.8,95.7,8351,37.2,8350,42.5,8264,45.6,3818,69.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,48215,17,Hidalgo ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,18127,17,Porter ,IN,27.6,46998,46997,32,46849,35.1,20940,72.8,98.5,63792,37.4,63787,43.4,63010,47.3,22574,78.5,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
5/1/2021,46045,17,Edmunds ,SD,21.8,835,835,25.7,831,28.2,405,48,80.4,,0,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,47055,17,Giles ,TN,18.3,5382,5382,21.1,5377,23,3164,52.3,98.1,7130,24.2,7130,28,7112,30.5,3606,59.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,22115,17,Vernon Parish,LA,15.6,7377,7377,18.9,7358,20.6,3253,54.1,95.2,10389,21.9,10389,26.6,10349,28.9,3745,62.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,39057,17,Greene ,OH,38.2,64560,64559,44.2,63871,47.6,22821,77,97.5,79743,47.2,79740,54.6,78594,58.6,25100,84.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,34021,17,Mercer ,NJ,29.2,107252,107249,33.9,106425,36.8,33524,58.3,90.8,169987,46.3,169976,53.7,167309,57.8,44671,77.7,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,18029,17,Dearborn ,IN,27.5,13586,13586,31.8,13521,35,6867,75.8,98.5,17235,34.8,17235,40.3,17088,44.2,7309,80.6,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
5/1/2021,72093,17,Maricao Municipio,PR,15.3,831,831,17.2,830,18.6,292,31.6,96,1723,31.7,1723,35.6,1714,38.5,661,71.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,13319,17,Wilkinson ,GA,8.1,722,722,9.4,722,10.4,370,20.5,48.6,963,10.8,963,12.5,957,13.8,441,24.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,28067,17,Jones ,MS,21.9,14885,14885,26.2,14822,29,7066,59.7,98.6,16850,24.7,16850,29.6,16773,32.8,7706,65.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,18163,17,Vanderburgh ,IN,34.2,62078,62077,40,61913,43.5,24926,79.2,98.5,72064,39.7,72061,46.4,71107,49.9,26041,82.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
